"subject_id","response","image_path","scale","high_end_label"
"449hsb17lq","46","images/D83.png","HardSoft","Soft"
"449hsb17lq","20","images/D102.png","HardSoft","Soft"
"449hsb17lq","105","images/D24.png","HardSoft","Soft"
"449hsb17lq","198","images/D16.png","HardSoft","Soft"
"449hsb17lq","198","images/D79.png","HardSoft","Soft"
"449hsb17lq","198","images/D14.png","HardSoft","Soft"
"449hsb17lq","-57","images/D1.png","HardSoft","Soft"
"449hsb17lq","143","images/D106.png","HardSoft","Soft"
"449hsb17lq","194","images/D21.png","HardSoft","Soft"
"449hsb17lq","192","images/D9.png","HardSoft","Soft"
"449hsb17lq","-178","images/D34.png","HardSoft","Soft"
"449hsb17lq","-96","images/D94.png","HardSoft","Soft"
"449hsb17lq","200","images/D37.png","HardSoft","Soft"
"449hsb17lq","52","images/D80.png","HardSoft","Soft"
"449hsb17lq","199","images/D48.png","HardSoft","Soft"
"449hsb17lq","63","images/D8.png","HardSoft","Soft"
"449hsb17lq","-82","images/D85.png","HardSoft","Soft"
"449hsb17lq","192","images/D66.png","HardSoft","Soft"
"449hsb17lq","130","images/D68.png","HardSoft","Soft"
"449hsb17lq","194","images/D75.png","HardSoft","Soft"
"449hsb17lq","-72","images/D52.png","HardSoft","Soft"
"449hsb17lq","25","images/D96.png","HardSoft","Soft"
"449hsb17lq","-82","images/D20.png","HardSoft","Soft"
"449hsb17lq","117","images/D32.png","HardSoft","Soft"
"449hsb17lq","-116","images/D26.png","HardSoft","Soft"
"449hsb17lq","54","images/D46.png","HardSoft","Soft"
"449hsb17lq","116","images/D17.png","HardSoft","Soft"
"449hsb17lq","81","images/D11.png","HardSoft","Soft"
"449hsb17lq","82","images/D76.png","HardSoft","Soft"
"449hsb17lq","154","images/D57.png","HardSoft","Soft"
"449hsb17lq","178","images/D103.png","HardSoft","Soft"
"449hsb17lq","152","images/D49.png","HardSoft","Soft"
"449hsb17lq","194","images/D74.png","HardSoft","Soft"
"449hsb17lq","190","images/D111.png","HardSoft","Soft"
"449hsb17lq","190","images/D36.png","HardSoft","Soft"
"449hsb17lq","190","images/D82.png","HardSoft","Soft"
"449hsb17lq","190","images/D55.png","HardSoft","Soft"
"449hsb17lq","190","images/D81.png","HardSoft","Soft"
"449hsb17lq","190","images/D87.png","HardSoft","Soft"
"449hsb17lq","190","images/D3.png","HardSoft","Soft"
"449hsb17lq","-134","images/D65.png","HardSoft","Soft"
"449hsb17lq","-53","images/D47.png","HardSoft","Soft"
"449hsb17lq","175","images/D92.png","HardSoft","Soft"
"449hsb17lq","174","images/D35.png","HardSoft","Soft"
"449hsb17lq","174","images/D6.png","HardSoft","Soft"
"449hsb17lq","174","images/D22.png","HardSoft","Soft"
"449hsb17lq","174","images/D29.png","HardSoft","Soft"
"449hsb17lq","-137","images/D95.png","HardSoft","Soft"
"449hsb17lq","101","images/D104.png","HardSoft","Soft"
"449hsb17lq","-35","images/D101.png","HardSoft","Soft"
"449hsb17lq","175","images/D4.png","HardSoft","Soft"
"449hsb17lq","178","images/D53.png","HardSoft","Soft"
"5awx4ssxx4","200","images/D34.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-200","images/D49.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-103","images/D103.png","BlobbyStripey","Blobby"
"5awx4ssxx4","105","images/D3.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-98","images/D46.png","BlobbyStripey","Blobby"
"5awx4ssxx4","102","images/D101.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D9.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-86","images/D53.png","BlobbyStripey","Blobby"
"5awx4ssxx4","147","images/D32.png","BlobbyStripey","Blobby"
"5awx4ssxx4","92","images/D35.png","BlobbyStripey","Blobby"
"5awx4ssxx4","116","images/D65.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-7","images/D102.png","BlobbyStripey","Blobby"
"5awx4ssxx4","96","images/D84.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-200","images/D105.png","BlobbyStripey","Blobby"
"5awx4ssxx4","156","images/D29.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-200","images/D76.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-200","images/D16.png","BlobbyStripey","Blobby"
"5awx4ssxx4","115","images/D17.png","BlobbyStripey","Blobby"
"5awx4ssxx4","114","images/D52.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-98","images/D64.png","BlobbyStripey","Blobby"
"5awx4ssxx4","74","images/D95.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-97","images/D78.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-200","images/D106.png","BlobbyStripey","Blobby"
"5awx4ssxx4","102","images/D96.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D75.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D56.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-106","images/D47.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D8.png","BlobbyStripey","Blobby"
"5awx4ssxx4","122","images/D80.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D111.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-95","images/D14.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-102","images/D79.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-200","images/D51.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D74.png","BlobbyStripey","Blobby"
"5awx4ssxx4","153","images/D1.png","BlobbyStripey","Blobby"
"5awx4ssxx4","160","images/D66.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-90","images/D25.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-113","images/D11.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D19.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-94","images/D83.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D92.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D81.png","BlobbyStripey","Blobby"
"5awx4ssxx4","13","images/D24.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-90","images/D20.png","BlobbyStripey","Blobby"
"5awx4ssxx4","95","images/D55.png","BlobbyStripey","Blobby"
"5awx4ssxx4","120","images/D57.png","BlobbyStripey","Blobby"
"5awx4ssxx4","118","images/D48.png","BlobbyStripey","Blobby"
"5awx4ssxx4","110","images/D6.png","BlobbyStripey","Blobby"
"5awx4ssxx4","117","images/D18.png","BlobbyStripey","Blobby"
"5awx4ssxx4","111","images/D87.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-113","images/D85.png","BlobbyStripey","Blobby"
"5awx4ssxx4","117","images/D104.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-112","images/D37.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-72","images/D26.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D4.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D36.png","BlobbyStripey","Blobby"
"5awx4ssxx4","102","images/D94.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D22.png","BlobbyStripey","Blobby"
"5awx4ssxx4","200","images/D82.png","BlobbyStripey","Blobby"
"5awx4ssxx4","111","images/D21.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-104","images/D68.png","BlobbyStripey","Blobby"
"5awx4ssxx4","104","images/D77.png","BlobbyStripey","Blobby"
"5awx4ssxx4","-107","images/D34.png","FineCoarse","Coarse"
"5awx4ssxx4","118","images/D49.png","FineCoarse","Coarse"
"5awx4ssxx4","-86","images/D103.png","FineCoarse","Coarse"
"5awx4ssxx4","2","images/D3.png","FineCoarse","Coarse"
"5awx4ssxx4","114","images/D46.png","FineCoarse","Coarse"
"5awx4ssxx4","-99","images/D101.png","FineCoarse","Coarse"
"5awx4ssxx4","102","images/D9.png","FineCoarse","Coarse"
"5awx4ssxx4","-93","images/D53.png","FineCoarse","Coarse"
"5awx4ssxx4","-104","images/D32.png","FineCoarse","Coarse"
"5awx4ssxx4","96","images/D35.png","FineCoarse","Coarse"
"5awx4ssxx4","137","images/D65.png","FineCoarse","Coarse"
"5awx4ssxx4","113","images/D102.png","FineCoarse","Coarse"
"5awx4ssxx4","-110","images/D84.png","FineCoarse","Coarse"
"5awx4ssxx4","-107","images/D105.png","FineCoarse","Coarse"
"5awx4ssxx4","118","images/D29.png","FineCoarse","Coarse"
"5awx4ssxx4","98","images/D76.png","FineCoarse","Coarse"
"5awx4ssxx4","-122","images/D16.png","FineCoarse","Coarse"
"5awx4ssxx4","-108","images/D17.png","FineCoarse","Coarse"
"5awx4ssxx4","-115","images/D52.png","FineCoarse","Coarse"
"5awx4ssxx4","104","images/D64.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D95.png","FineCoarse","Coarse"
"5awx4ssxx4","-100","images/D78.png","FineCoarse","Coarse"
"5awx4ssxx4","-89","images/D106.png","FineCoarse","Coarse"
"5awx4ssxx4","179","images/D96.png","FineCoarse","Coarse"
"5awx4ssxx4","134","images/D75.png","FineCoarse","Coarse"
"5awx4ssxx4","-97","images/D56.png","FineCoarse","Coarse"
"5awx4ssxx4","120","images/D47.png","FineCoarse","Coarse"
"5awx4ssxx4","116","images/D8.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D80.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D111.png","FineCoarse","Coarse"
"5awx4ssxx4","108","images/D14.png","FineCoarse","Coarse"
"5awx4ssxx4","-97","images/D79.png","FineCoarse","Coarse"
"5awx4ssxx4","-100","images/D51.png","FineCoarse","Coarse"
"5awx4ssxx4","125","images/D74.png","FineCoarse","Coarse"
"5awx4ssxx4","142","images/D1.png","FineCoarse","Coarse"
"5awx4ssxx4","102","images/D66.png","FineCoarse","Coarse"
"5awx4ssxx4","91","images/D25.png","FineCoarse","Coarse"
"5awx4ssxx4","-112","images/D11.png","FineCoarse","Coarse"
"5awx4ssxx4","120","images/D19.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D83.png","FineCoarse","Coarse"
"5awx4ssxx4","111","images/D92.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D81.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D24.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D20.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D55.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D57.png","FineCoarse","Coarse"
"5awx4ssxx4","-98","images/D48.png","FineCoarse","Coarse"
"5awx4ssxx4","-82","images/D6.png","FineCoarse","Coarse"
"5awx4ssxx4","122","images/D18.png","FineCoarse","Coarse"
"5awx4ssxx4","137","images/D87.png","FineCoarse","Coarse"
"5awx4ssxx4","142","images/D85.png","FineCoarse","Coarse"
"5awx4ssxx4","123","images/D104.png","FineCoarse","Coarse"
"5awx4ssxx4","114","images/D37.png","FineCoarse","Coarse"
"5awx4ssxx4","145","images/D26.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D4.png","FineCoarse","Coarse"
"5awx4ssxx4","-94","images/D36.png","FineCoarse","Coarse"
"5awx4ssxx4","114","images/D94.png","FineCoarse","Coarse"
"5awx4ssxx4","-105","images/D22.png","FineCoarse","Coarse"
"5awx4ssxx4","-200","images/D82.png","FineCoarse","Coarse"
"5awx4ssxx4","113","images/D21.png","FineCoarse","Coarse"
"5awx4ssxx4","112","images/D68.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D77.png","FineCoarse","Coarse"
"5awx4ssxx4","200","images/D34.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D49.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D103.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D3.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D46.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D101.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D9.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D53.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D32.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D35.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D65.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D102.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D84.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D105.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D29.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D76.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D16.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D17.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D52.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D64.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D95.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D78.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D106.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D96.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D75.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D56.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D47.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D8.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D80.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D111.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D14.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D79.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D51.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D74.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D1.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D66.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D25.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D11.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D19.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D83.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D92.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D81.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D24.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D20.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D55.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D57.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D48.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D6.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D18.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D87.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D85.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D104.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D37.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D26.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D4.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D36.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D94.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D22.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D82.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D21.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D68.png","RandomNon-Random","Random"
"5awx4ssxx4","200","images/D77.png","RandomNon-Random","Random"
"5awx4ssxx4","-200","images/D11.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D20.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D35.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D76.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D101.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D53.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D78.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D104.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D81.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D75.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D48.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D37.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D105.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D55.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D47.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D21.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D102.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D25.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D3.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D29.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D92.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D9.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D14.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D66.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D51.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D1.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D8.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D79.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D96.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D80.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D77.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D82.png","RoundedRectangular","Rounded"
"5awx4ssxx4","91","images/D4.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D56.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D46.png","RoundedRectangular","Rounded"
"5awx4ssxx4","199","images/D32.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D95.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D36.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D111.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D64.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D68.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D84.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D52.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D18.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D26.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D24.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D65.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D83.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D85.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D57.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D16.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D87.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D103.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D17.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D34.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D94.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D6.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D74.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D19.png","RoundedRectangular","Rounded"
"5awx4ssxx4","200","images/D22.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D49.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-183","images/D106.png","RoundedRectangular","Rounded"
"5awx4ssxx4","-200","images/D11.png","HardSoft","Soft"
"5awx4ssxx4","200","images/D20.png","HardSoft","Soft"
"5awx4ssxx4","200","images/D35.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D76.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D101.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D53.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D78.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D104.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D81.png","HardSoft","Soft"
"5awx4ssxx4","200","images/D75.png","HardSoft","Soft"
"5awx4ssxx4","173","images/D48.png","HardSoft","Soft"
"5awx4ssxx4","198","images/D37.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D105.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D55.png","HardSoft","Soft"
"5awx4ssxx4","-190","images/D47.png","HardSoft","Soft"
"5awx4ssxx4","162","images/D21.png","HardSoft","Soft"
"5awx4ssxx4","-118","images/D102.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D25.png","HardSoft","Soft"
"5awx4ssxx4","136","images/D3.png","HardSoft","Soft"
"5awx4ssxx4","98","images/D29.png","HardSoft","Soft"
"5awx4ssxx4","-117","images/D92.png","HardSoft","Soft"
"5awx4ssxx4","95","images/D9.png","HardSoft","Soft"
"5awx4ssxx4","116","images/D14.png","HardSoft","Soft"
"5awx4ssxx4","103","images/D66.png","HardSoft","Soft"
"5awx4ssxx4","109","images/D51.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D1.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D8.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D79.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D96.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D80.png","HardSoft","Soft"
"5awx4ssxx4","116","images/D77.png","HardSoft","Soft"
"5awx4ssxx4","93","images/D82.png","HardSoft","Soft"
"5awx4ssxx4","115","images/D4.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D56.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D46.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D32.png","HardSoft","Soft"
"5awx4ssxx4","-194","images/D95.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D36.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D111.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D64.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D68.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D84.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D52.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D18.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D26.png","HardSoft","Soft"
"5awx4ssxx4","-117","images/D24.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D65.png","HardSoft","Soft"
"5awx4ssxx4","-188","images/D83.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D85.png","HardSoft","Soft"
"5awx4ssxx4","200","images/D57.png","HardSoft","Soft"
"5awx4ssxx4","114","images/D16.png","HardSoft","Soft"
"5awx4ssxx4","102","images/D87.png","HardSoft","Soft"
"5awx4ssxx4","99","images/D103.png","HardSoft","Soft"
"5awx4ssxx4","159","images/D17.png","HardSoft","Soft"
"5awx4ssxx4","119","images/D34.png","HardSoft","Soft"
"5awx4ssxx4","-170","images/D94.png","HardSoft","Soft"
"5awx4ssxx4","-200","images/D6.png","HardSoft","Soft"
"5awx4ssxx4","115","images/D74.png","HardSoft","Soft"
"5awx4ssxx4","-118","images/D19.png","HardSoft","Soft"
"5awx4ssxx4","109","images/D22.png","HardSoft","Soft"
"5awx4ssxx4","118","images/D49.png","HardSoft","Soft"
"5awx4ssxx4","114","images/D106.png","HardSoft","Soft"
"5awx4ssxx4","189","images/D11.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D20.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D35.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D76.png","RoughSmooth","Rough"
"5awx4ssxx4","119","images/D101.png","RoughSmooth","Rough"
"5awx4ssxx4","122","images/D53.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D78.png","RoughSmooth","Rough"
"5awx4ssxx4","105","images/D104.png","RoughSmooth","Rough"
"5awx4ssxx4","66","images/D81.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D75.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D48.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D37.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D105.png","RoughSmooth","Rough"
"5awx4ssxx4","-182","images/D55.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D47.png","RoughSmooth","Rough"
"5awx4ssxx4","-177","images/D21.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D102.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D25.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D3.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D29.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D92.png","RoughSmooth","Rough"
"5awx4ssxx4","198","images/D9.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D14.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D66.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D51.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D1.png","RoughSmooth","Rough"
"5awx4ssxx4","181","images/D8.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D79.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D96.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D80.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D77.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D82.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D4.png","RoughSmooth","Rough"
"5awx4ssxx4","-106","images/D56.png","RoughSmooth","Rough"
"5awx4ssxx4","102","images/D46.png","RoughSmooth","Rough"
"5awx4ssxx4","22","images/D32.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D95.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D36.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D111.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D64.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D68.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D84.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D52.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D18.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D26.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D24.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D65.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D83.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D85.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D57.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D16.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D87.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D103.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D17.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D34.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D94.png","RoughSmooth","Rough"
"5awx4ssxx4","-200","images/D6.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D74.png","RoughSmooth","Rough"
"5awx4ssxx4","200","images/D19.png","RoughSmooth","Rough"
